Heb Sort	Greek Sort	BSB Sort	Verse	Language	WLC / Nestle Base TR RP WH NE NA SBL	WLC / Nestle Base {TR} ⧼RP⧽ (WH) 〈NE〉 [NA] ‹SBL› [[ECM]]	Translit	Parsing	Parsing	Str Heb	Str Grk	VerseId	Hdg	Crossref	Par	Space	begQ	 BSB version 	pnc	endQ	footnotes	End text
999999	140905	672869	28111	Greek	θέλω	θέλω	thelō	V-PIA-1S	Verb - Present Indicative Active - 1st Person Singular		2309							 I do not want [to do] 	.			
999999	140909	672870	28111	Greek																		
999999	140910	672871	28111	Greek																		
999999	140911	672872	28111	Greek																		
999999	140912	672873	28111	Greek																		
999999	140913	672874	28111	Greek																		
999999	140914	672875	28111	Greek																		
999999	140915	672876	28111	Greek																		
999999	140916	672877	28111	Greek																		
999999	140917	672878	28111	Greek																		
999999	140918	672879	28111	Greek																		
999999	140921	672880	28112	Greek	δὲ	δὲ	de	Conj	Conjunction		1161	Romans 7:20						 And 				
999999	140920	672881	28112	Greek	εἰ	εἰ	ei	Conj	Conjunction		1487							 if 				
999999	140925	672882	28112	Greek	ἐγὼ	ἐγὼ	egō	PPro-N1S	Personal / Possessive Pronoun - Nominative 1st Person Singular		1473							 I 				
999999	140927	672883	28112	Greek	ποιῶ	ποιῶ	poiō	V-PIA-1S	Verb - Present Indicative Active - 1st Person Singular		4160							 do 				
999999	140926	672884	28112	Greek	τοῦτο	τοῦτο	touto	DPro-ANS	Demonstrative Pronoun - Accusative Neuter Singular		3778							 - 				
999999	140922	672885	28112	Greek	ὃ	ὃ	ho	RelPro-ANS	Personal / Relative Pronoun - Accusative Neuter Singular		3739							 what 				
999999	140923	672886	28112	Greek	οὐ	οὐ	ou	Adv	Adverb		3756							 vvv 				
999999	140924	672887	28112	Greek	θέλω	θέλω	thelō	V-PIA-1S	Verb - Present Indicative Active - 1st Person Singular		2309							 I do not want 	,			
999999	140928	672888	28112	Greek	οὐκέτι	οὐκέτι	ouketi	Adv	Adverb		3765							 [it is] no longer 				
999999	140929	672889	28112	Greek	ἐγὼ	ἐγὼ	egō	PPro-N1S	Personal / Possessive Pronoun - Nominative 1st Person Singular		1473							 I 				
999999	140930	672890	28112	Greek	κατεργάζομαι	κατεργάζομαι	katergazomai	V-PIM/P-1S	Verb - Present Indicative Middle or Passive - 1st Person Singular		2716							 who do 				
999999	140931	672891	28112	Greek	αὐτὸ	αὐτὸ	auto	PPro-AN3S	Personal / Possessive Pronoun - Accusative Neuter 3rd Person Singular		846							 it 	,			
999999	140932	672892	28112	Greek	ἀλλὰ	ἀλλὰ	alla	Conj	Conjunction		235							 but [it is] 				
999999	140933	672893	28112	Greek	ἡ	ἡ	hē	Art-NFS	Article - Nominative Feminine Singular		3588							 - 				
999999	140937	672894	28112	Greek	ἁμαρτία	ἁμαρτία	hamartia	N-NFS	Noun - Nominative Feminine Singular		266							 sin 				
999999	140934	672895	28112	Greek	οἰκοῦσα	οἰκοῦσα	oikousa	V-PPA-NFS	Verb - Present Participle Active - Nominative Feminine Singular		3611							 living 				
999999	140935	672896	28112	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	140936	672897	28112	Greek	ἐμοὶ	ἐμοὶ	emoi	PPro-D1S	Personal / Possessive Pronoun - Dative 1st Person Singular		1473							 me [ that does it ] 	.			
999999	140938	672898	28112	Greek																		
999999	140939	672899	28112	Greek																		
999999	140940	672900	28112	Greek																		
999999	140941	672901	28112	Greek																		
999999	140942	672902	28112	Greek																		
999999	140943	672903	28112	Greek																		
999999	140944	672904	28112	Greek																		
999999	140945	672905	28112	Greek																		
999999	140946	672906	28112	Greek																		
999999	140947	672907	28112	Greek																		
999999	140950	672908	28113	Greek	ἄρα	ἄρα	ara	Conj	Conjunction		686	Romans 7:21			<p class=|reg|>			 So 				
999999	140951	672909	28113	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 [this is] the 				
999999	140952	672910	28113	Greek	νόμον	νόμον	nomon	N-AMS	Noun - Accusative Masculine Singular		3551							 principle 				
999999	140949	672911	28113	Greek	Εὑρίσκω	Εὑρίσκω	Heuriskō	V-PIA-1S	Verb - Present Indicative Active - 1st Person Singular		2147							 I have discovered 				
999999	140953	672912	28113	Greek	τῷ	τῷ	tō	Art-DMS	Article - Dative Masculine Singular		3588							 - 	:			
999999	140955	672913	28113	Greek	ἐμοὶ	ἐμοὶ	emoi	PPro-D1S	Personal / Possessive Pronoun - Dative 1st Person Singular		1473							 When I 				
999999	140954	672914	28113	Greek	θέλοντι	θέλοντι	thelonti	V-PPA-DMS	Verb - Present Participle Active - Dative Masculine Singular		2309							 want 				
999999	140956	672915	28113	Greek	ποιεῖν	ποιεῖν	poiein	V-PNA	Verb - Present Infinitive Active		4160							 to do 				
999999	140957	672916	28113	Greek	τὸ	τὸ	to	Art-ANS	Article - Accusative Neuter Singular		3588							 - 				
999999	140958	672917	28113	Greek	καλὸν	καλὸν	kalon	Adj-ANS	Adjective - Accusative Neuter Singular		2570							 good 	,			
999999	140959	672918	28113	Greek	ὅτι	ὅτι	hoti	Conj	Conjunction		3754							 - 				
999999	140961	672919	28113	Greek	τὸ	τὸ	to	Art-NNS	Article - Nominative Neuter Singular		3588							 - 				
999999	140962	672920	28113	Greek	κακὸν	κακὸν	kakon	Adj-NNS	Adjective - Nominative Neuter Singular		2556							 evil 				
999999	140963	672921	28113	Greek	παράκειται	παράκειται	parakeitai	V-PIM/P-3S	Verb - Present Indicative Middle or Passive - 3rd Person Singular		3873							 is right there with 				
999999	140960	672922	28113	Greek	ἐμοὶ	ἐμοὶ	emoi	PPro-D1S	Personal / Possessive Pronoun - Dative 1st Person Singular		1473							 me 	.			
999999	140964	672923	28113	Greek																		
999999	140965	672924	28113	Greek																		
999999	140966	672925	28113	Greek																		
999999	140967	672926	28113	Greek																		
999999	140968	672927	28113	Greek																		
999999	140969	672928	28113	Greek																		
999999	140970	672929	28113	Greek																		
999999	140971	672930	28113	Greek																		
999999	140972	672931	28113	Greek																		
999999	140973	672932	28113	Greek																		
999999	140976	672933	28114	Greek	γὰρ	γὰρ	gar	Conj	Conjunction		1063	Romans 7:22						 For 				
999999	140982	672934	28114	Greek	τὸν	τὸν	ton	Art-AMS	Article - Accusative Masculine Singular		3588							 in [my] 				
999999	140983	672935	28114	Greek	ἔσω	ἔσω	esō	Adv	Adverb		2080							 inner 				
999999	140984	672936	28114	Greek	ἄνθρωπον	ἄνθρωπον	anthrōpon	N-AMS	Noun - Accusative Masculine Singular		444							 being 				
999999	140975	672937	28114	Greek	συνήδομαι	συνήδομαι	synēdomai	V-PIM/P-1S	Verb - Present Indicative Middle or Passive - 1st Person Singular		4913							 I delight 				
999999	140977	672938	28114	Greek	τῷ	τῷ	tō	Art-DMS	Article - Dative Masculine Singular		3588							 in 				
999999	140979	672939	28114	Greek	τοῦ	τοῦ	tou	Art-GMS	Article - Genitive Masculine Singular		3588							 - 				
999999	140980	672940	28114	Greek	Θεοῦ	Θεοῦ	Theou	N-GMS	Noun - Genitive Masculine Singular		2316							 God’s 				
999999	140981	672941	28114	Greek	κατὰ	κατὰ	kata	Prep	Preposition		2596							 - 				
999999	140978	672942	28114	Greek	νόμῳ	νόμῳ	nomō	N-DMS	Noun - Dative Masculine Singular		3551							 law 	.			
999999	140985	672943	28114	Greek																		
999999	140986	672944	28114	Greek																		
999999	140987	672945	28114	Greek																		
999999	140988	672946	28114	Greek																		
999999	140989	672947	28114	Greek																		
999999	140990	672948	28114	Greek																		
999999	140991	672949	28114	Greek																		
999999	140992	672950	28114	Greek																		
999999	140993	672951	28114	Greek																		
999999	140994	672952	28114	Greek																		
999999	140997	672953	28115	Greek	δὲ	δὲ	de	Conj	Conjunction		1161	Romans 7:23						 But 				
999999	140996	672954	28115	Greek	βλέπω	βλέπω	blepō	V-PIA-1S	Verb - Present Indicative Active - 1st Person Singular		991							 I see 				
999999	140998	672955	28115	Greek	ἕτερον	ἕτερον	heteron	Adj-AMS	Adjective - Accusative Masculine Singular		2087							 another 				
999999	140999	672956	28115	Greek	νόμον	νόμον	nomon	N-AMS	Noun - Accusative Masculine Singular		3551							 law [ at work ] 				
999999	141000	672957	28115	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 in 				
999999	141003	672958	28115	Greek	μου	μου	mou	PPro-G1S	Personal / Possessive Pronoun - Genitive 1st Person Singular		1473							 my 				
999999	141001	672959	28115	Greek	τοῖς	τοῖς	tois	Art-DNP	Article - Dative Neuter Plural		3588							 - 				
999999	141002	672960	28115	Greek	μέλεσίν	μέλεσίν	melesin	N-DNP	Noun - Dative Neuter Plural		3196							 body 	,			
999999	141004	672961	28115	Greek	ἀντιστρατευόμενον	ἀντιστρατευόμενον	antistrateuomenon	V-PPM/P-AMS	Verb - Present Participle Middle or Passive - Accusative Masculine Singular		497							 warring against 				
999999	141005	672962	28115	Greek	τῷ	τῷ	tō	Art-DMS	Article - Dative Masculine Singular		3588							 the 				
999999	141006	672963	28115	Greek	νόμῳ	νόμῳ	nomō	N-DMS	Noun - Dative Masculine Singular		3551							 law 				
999999	141009	672964	28115	Greek	μου	μου	mou	PPro-G1S	Personal / Possessive Pronoun - Genitive 1st Person Singular		1473							 of my 				
999999	141007	672965	28115	Greek	τοῦ	τοῦ	tou	Art-GMS	Article - Genitive Masculine Singular		3588							 - 				
999999	141008	672966	28115	Greek	νοός	νοός	noos	N-GMS	Noun - Genitive Masculine Singular		3563							 mind 				
999999	141010	672967	28115	Greek	καὶ	καὶ	kai	Conj	Conjunction		2532							 and 				
999999	141012	672968	28115	Greek	με	με	me	PPro-A1S	Personal / Possessive Pronoun - Accusative 1st Person Singular		1473							 vvv 				
999999	141011	672969	28115	Greek	αἰχμαλωτίζοντά	αἰχμαλωτίζοντά	aichmalōtizonta	V-PPA-AMS	Verb - Present Participle Active - Accusative Masculine Singular		163							 holding me captive 				
999999	141013	672970	28115	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 to 				
999999	141014	672971	28115	Greek	τῷ	τῷ	tō	Art-DMS	Article - Dative Masculine Singular		3588							 the 				
999999	141015	672972	28115	Greek	νόμῳ	νόμῳ	nomō	N-DMS	Noun - Dative Masculine Singular		3551							 law 				
999999	141016	672973	28115	Greek	τῆς	τῆς	tēs	Art-GFS	Article - Genitive Feminine Singular		3588							 - 				
999999	141017	672974	28115	Greek	ἁμαρτίας	ἁμαρτίας	hamartias	N-GFS	Noun - Genitive Feminine Singular		266							 of sin 				
999999	141018	672975	28115	Greek	τῷ	τῷ	tō	Art-DMS	Article - Dative Masculine Singular		3588							 - 				
999999	141019	672976	28115	Greek	ὄντι	ὄντι	onti	V-PPA-DMS	Verb - Present Participle Active - Dative Masculine Singular		1510							 that dwells 				
999999	141020	672977	28115	Greek	ἐν	ἐν	en	Prep	Preposition		1722							 within 				
999999	141023	672978	28115	Greek	μου	μου	mou	PPro-G1S	Personal / Possessive Pronoun - Genitive 1st Person Singular		1473							 vvv 				
999999	141021	672979	28115	Greek	τοῖς	τοῖς	tois	Art-DNP	Article - Dative Neuter Plural		3588							 vvv 				
999999	141022	672980	28115	Greek	μέλεσίν	μέλεσίν	melesin	N-DNP	Noun - Dative Neuter Plural		3196							 [me] 	.		Literally <i>captive to the law of sin being in my members.</i>	
999999	141024	672981	28115	Greek																		
999999	141025	672982	28115	Greek																		
999999	141026	672983	28115	Greek																		
999999	141027	672984	28115	Greek																		
999999	141028	672985	28115	Greek																		
999999	141029	672986	28115	Greek																		
999999	141030	672987	28115	Greek																		
999999	141031	672988	28115	Greek																		
999999	141032	672989	28115	Greek																		
999999	141033	672990	28115	Greek																		
999999	141035	672991	28116	Greek	Ταλαίπωρος	Ταλαίπωρος	Talaipōros	Adj-NMS	Adjective - Nominative Masculine Singular		5005	Romans 7:24			<p class=|reg|>			 [What a] wretched 				
999999	141037	672992	28116	Greek	ἄνθρωπος	ἄνθρωπος	anthrōpos	N-NMS	Noun - Nominative Masculine Singular		444							 man 				
999999	141036	672993	28116	Greek	ἐγὼ	ἐγὼ	egō	PPro-N1S	Personal / Possessive Pronoun - Nominative 1st Person Singular		1473							 I am 	!			
999999	141038	672994	28116	Greek	τίς	τίς	tis	IPro-NMS	Interrogative / Indefinite Pronoun - Nominative Masculine Singular		5101							 Who 				
999999	141040	672995	28116	Greek	ῥύσεται	ῥύσεται	rhysetai	V-FIM-3S	Verb - Future Indicative Middle - 3rd Person Singular		4506							 will rescue 				
999999	141039	672996	28116	Greek	με	με	me	PPro-A1S	Personal / Possessive Pronoun - Accusative 1st Person Singular		1473							 me 				
999999	141041	672997	28116	Greek	ἐκ	ἐκ	ek	Prep	Preposition		1537							 from 				
999999	141046	672998	28116	Greek	τούτου	τούτου	toutou	DPro-GMS	Demonstrative Pronoun - Genitive Masculine Singular		3778							 this 				
999999	141042	672999	28116	Greek	τοῦ	τοῦ	tou	Art-GNS	Article - Genitive Neuter Singular		3588							 - 				
999999	141043	673000	28116	Greek	σώματος	σώματος	sōmatos	N-GNS	Noun - Genitive Neuter Singular		4983							 body 				
999999	141044	673001	28116	Greek	τοῦ	τοῦ	tou	Art-GMS	Article - Genitive Masculine Singular		3588							 - 				
999999	141045	673002	28116	Greek	θανάτου	θανάτου	thanatou	N-GMS	Noun - Genitive Masculine Singular		2288							 of death 	?			
999999	141047	673003	28116	Greek																		
999999	141048	673004	28116	Greek																		
999999	141049	673005	28116	Greek																		
999999	141050	673006	28116	Greek																		
999999	141051	673007	28116	Greek																		
999999	141052	673008	28116	Greek																		
999999	141053	673009	28116	Greek																		
999999	141054	673010	28116	Greek																		
999999	141055	673011	28116	Greek																		
999999	141056	673012	28116	Greek																		
999999	141058	673013	28117	Greek	χάρις	χάρις	charis	N-NFS	Noun - Nominative Feminine Singular		5485	Romans 7:25						 Thanks [be] 				
999999	141059	673014	28117	Greek	δὲ	[δὲ]	de	Conj	Conjunction		1161							 - 				
999999	141060	673015	28117	Greek	τῷ	τῷ	tō	Art-DMS	Article - Dative Masculine Singular		3588							 to 				
999999	141061	673016	28117	Greek	Θεῷ	Θεῷ	Theō	N-DMS	Noun - Dative Masculine Singular		2316							 God 	,			
999999	141062	673017	28117	Greek	διὰ	διὰ	dia	Prep	Preposition		1223							 through 				
999999	141063	673018	28117	Greek	Ἰησοῦ	Ἰησοῦ	Iēsou	N-GMS	Noun - Genitive Masculine Singular		2424							 Jesus 				
999999	141064	673019	28117	Greek	Χριστοῦ	Χριστοῦ	Christou	N-GMS	Noun - Genitive Masculine Singular		5547							 Christ 				
999999	141067	673020	28117	Greek	ἡμῶν	ἡμῶν	hēmōn	PPro-G1P	Personal / Possessive Pronoun - Genitive 1st Person Plural		1473							 our 				
999999	141065	673021	28117	Greek	τοῦ	τοῦ	tou	Art-GMS	Article - Genitive Masculine Singular		3588							 - 				
999999	141066	673022	28117	Greek	Κυρίου	Κυρίου	Kyriou	N-GMS	Noun - Genitive Masculine Singular		2962							 Lord 	!			
999999	141069	673023	28117	Greek	οὖν	οὖν	oun	Conj	Conjunction		3767				<p class=|reg|>			 So 				
999999	141068	673024	28117	Greek	Ἄρα	Ἄρα	Ara	Conj	Conjunction		686							 then 	,			
999999	141072	673025	28117	Greek	τῷ	τῷ	tō	Art-DMS	Article - Dative Masculine Singular		3588							 with [my] 				
999999	141074	673026	28117	Greek	νοῒ	νοῒ	noi	N-DMS	Noun - Dative Masculine Singular		3563							 mind 				
999999	141071	673027	28117	Greek	ἐγὼ	ἐγὼ	egō	PPro-N1S	Personal / Possessive Pronoun - Nominative 1st Person Singular		1473							 I 				
999999	141070	673028	28117	Greek	αὐτὸς	αὐτὸς	autos	PPro-NM3S	Personal / Possessive Pronoun - Nominative Masculine 3rd Person Singular		846							 - 				
